__filename__,CODEST,MC_AUTO,CODEMC,__id__,CLIP,CODELI,TEXT,CODESII
tekno_complete,0,None,0,1567,3,0,The teacher first asks the student what he is thinking to see if he is on the right track or not OR to see if he has his own what of solving the problem correctly.,0
tekno_complete,1,0,1,1568,3,1,"I think the process started off well having the student draw the distance the runners would run.  The teacher at that point should have proceeded with the last step that she had the student do...pointing out how many section there were with his fingers...I believe at that point he could have seen what she was asking better.""""",2
tekno_complete,0,1,0,1569,3,0,LOL. Stupid kid.,0
tekno_complete,0,1,1,1570,3,1,What great instruction!  Teacher was patient and very interactive.  The learning environment was busy but not loud and distracting.  Teacher had full focus on student for entire time.  She asked for a number name or fraction which is expanding student's knowledge and word base in an intimidating matter.  She also broke everything down into understandable components.,0
tekno_complete,1,1,1,1571,3,0,The student did not know how many parts the race was split into.  The teacher used visual aide so the student could see the fraction that the race was split into.,0
tekno_complete,0,1,0,1572,3,0,"The student made a common mistake but the teacher was able to make him see and rectify it.""""",0
tekno_complete,0,0,0,1573,3,1,"In my opinion it will be very had to understand the question you can explain the question by a simply way such as graph""""",1
tekno_complete,0,None,0,1574,3,0,This teacher likes giving her students critical thinking questions to get them to think about there answer and solve it themselves but being guided along the way.,0
tekno_complete,1,1,1,1575,4,2,"Ahh!  I was happy that the teacher recognized student struggle and tried to provide more understanding but when the first student said it is 132 divided by 6 and no one understood she should have followed that idea further.  Then when she asked what 1/6 means she never used her model with student suggestions to illustrate what it meant.  The one minute to talk could have been good had she given them something to talk about and actually given them 1 minute.  Finally when she had the girl come share (""""without giving the answer""""  """"Use 22"""") the girl gave the answer but never showed how she got 22 or how she knows that 22 is correct - let alone how 1/6 fit in.""""",1
tekno_complete,0,2,0,1576,4,0,"The discussion time is led by the teacher to help the students answer the cupcake problem.  First the teacher asks if anyone knows a clue that would help another student to find the answer.  After getting little response she directs the students to engage in a short discussion  with their neighbor.  Then she has a student volunteer explain how to solve the problem by using  the overhead. The students are seated in co-operative groups.""""",0
tekno_complete,,1,,1577,4,,,
tekno_complete,2,None,2,1578,4,2,"The key is when the student sees that we must divide the cupcakes equally into six boxes rather than just memorizing that we divide by six.  A student could easily mix up multiply and divide if they have no tangible example to relate to.""""",0
tekno_complete,0,0,1,1579,4,1,"Even though the teacher kept asking for people to give a clue without giving the answer ultimately the volunteer she finally had up at the overhead ended up telling everyone the answer without much of an explanation.  I was expecting a clue on the order of """"split 132 into 6 equal parts"""" or something like that but the girl just flat out told the class the answer was 22 and never really defined what 1/6 was which was what the teacher was after.""""",0
tekno_complete,0,1,2,1580,4,1,The teacher kept on repeating the same question instead of clarifying to students what she was actually asking for. She could have used a more pictorial representation to help the students.,1
tekno_complete,2,0,2,1581,4,2,"The teacher was working hard to elicit what the students knew... I liked the talk time she gave to students  so they could discuss it at their table. She was finding as I find that the link between fractions and division  is WEAK because kids don't get fractions and they don't get division.. so expecting them to connect to weakly held concepts is asking a little much!!    I think the way out of this is to have CLEAR BAR MODELS of both fractions and division and soon students start seeing that both operations use the SAME BAR MODEL..  ps- I am talking Bar Models from my background using Cuisenaire Rods and using the Knowing Math curriculum NOT from Singapore Math.. even though they use bar models too!""""",2
tekno_complete,,None,,1582,4,,,
tekno_complete,0,1,0,1583,4,0,Seems a fair enough example for the concept. Many different levels noted in the class.,0
tekno_complete,0,0,1,1584,4,1,easiest way to divide fractions is to flip them and to multiply,1
tekno_complete,0,None,1,1585,4,0,"I liked the way the instructor used the class for just a few seconds to talk amongst themselves as she perused the classroom and listened if someone had a grasp of the problem then asked the young lady to explain using a scale of 6 boxes.  each with 22 and could easily describe what 1/6th of 132 is.""""",0
tekno_complete,0,1,1,1586,4,0,"The teacher raised the question what does 1/6th of 132 really mean making the students think that dividing 132 into 6 equal parts will bring the answer for them.""""",0
tekno_complete,0,0,1,1587,4,0,"The way the teacher taught the students that if there are 132 cup cakes and the bakery gave them to divide them in 6 boxes so each box equally contains 22 cup cakes That was quite correct and simple way for teaching fractions as divisions.""""",0
tekno_complete,0,0,0,1588,4,1,She gives good wait time.  The leading questions are helping the students discover what is being asked.  She has them working in groups and talking about the problem.  She has the student explain her thinking and then asks the class if they understood it and if they had questions to ask the student that was explaining the problem.,0
tekno_complete,1,1,0,1589,4,1,"The teacher tries to get the students to figure out a problem without telling them exactly how. This does work but in the end the teacher needs to go over it one more time to be sure all students understand what Elizabeth said. Elizabeth clearly understood but had a hard time expressing it.""""",1
tekno_complete,1,None,0,1590,4,1,"In this lesson I was pleased to see a student teaching and explaining their thought process in acquiring the solution.  I believe student teaching students is a valuable option providing the student conducting the lesson has a good understanding of the concept.""""",0
tekno_complete,2,None,2,1591,4,1,"The teacher asks the class """"Someone who knows [the answer] could you ask a question or give a clue rather than telling the answer... to the class to help us?""""  A student volunteers a clue but the class doesn't seem to understand it.   She then poses another question about the cupcake scenario to the class and asks them to discuss it in their groups for a minute.  During this time she roams the room to see if there is another student who can help the class.  She finds a student and asks that student to draw her reasoning on the overhead projector.  This collaborative learning is a great way to help students understand math by helping each other and by validating their mathematical reasoning.""""",0
tekno_complete,0,1,0,1592,4,0,"Teacher and student interact in a group discussion  where one student volunteers to give the answers correctly to the fellow students""""",0
tekno_complete,1,0,0,1593,4,1,The teacher used the students to help each other. She helped them all to come to the right conclusion and helped them to help each other,0
tekno_complete,1,2,0,1594,4,0,"I could see were the students would be confused. However the visual with the boxes would help most students understanding.""""",0
tekno_complete,,2,,1595,4,,,
tekno_complete,0,0,0,1596,4,1,The teacher did a good job of letting the students walk their problems out together.  The peer help and coming up to the overhead is a great way of seeing how much the students really understand.,0
tekno_complete,2,1,2,1597,4,2,"The teacher used a concept that the students could relate too (separating cupcakes) to form a problem. The teacher gave the students the opportunity to work through the problem on their own. When the teacher noticed that the students were struggling with the problem the teacher then went back and re-explained the concept of the problem. The teacher could have showed the children how to find the answer to this problem by using simple division and the teacher did so but using fractions. The teacher confused the children when the problem was switched to fractions because the students were thinking of the cupcakes as wholes.""""",2
tekno_complete,1,1,0,1598,4,1,"I was pleased that this teacher involved the students in the teaching process. She allowed student's who understood the problem help explain to their classmates. Many times a student can understand his or her peers much better than the teacher.""""",0
tekno_complete,1,None,1,1599,4,0,"the teacher helps the students think about the problem in depth understanding the problem instead of answering it right away.  She helps them understand what the 1/6 represents.""""",0
tekno_complete,2,0,2,1600,4,1,"Teacher asked about the meaning of 1/6 but before students dealt with that question she asked about 1/6 of 132. Teacher should have waited to be sure students understood that 1/6 meant one of the six equal parts of some whole. Then she should have connected that to finding the 1/6 part of 132.""""",2
tekno_complete,2,0,2,1601,4,2,"I liked the way that the teacher encouraged the students to """"give a clue"""" rather than to give the entire answer.  I also appreciated how she wanted the students to share something with the entire class and then when they were reluctant suggested then discussing with their small table groups.  The students maybe less intimidated to share a concerned with the smaller group then with the entire class.  When one student suggests """"dividing 132 by six"""" for a clue that seems to demonstrate that they are seeing this as a division problem.  In this clip it was not evident if the students are then led to see how the division problem is also a fraction problem.  Perhaps further instruction to show that 22/132 is equivalent to 1/6""""",2
tekno_complete,0,1,0,1602,4,1,Nice connecting to real life and looking for lots of student participation.  Teacher emphasizes that math is not just about the answer but the meaning of the answer.  She haves the students show multiple representations so that everybody can find a method that works for them.,0
tekno_complete,0,1,0,1603,4,0,The teacher is really interactive with her students,0
tekno_complete,0,None,0,1604,4,0,like the teachers method of group helping out with clues on math problems,0
tekno_complete,1,1,0,1605,4,1,"The teacher did not really give the students enough time to discuss the problem before she made them stop talking.  The student she selected knew the answer.  It is not clear to me how the student found the answer but it is clear that the student Elizabeth knew the answer.""""",0
tekno_complete,0,2,1,1606,4,1,"132 / 6 = 22  Not sure what the age is here but it seems like a basic problem.  The interesting part is they need to formulate another way to say it without saying the answer.  I could see a Jeopardy-type game forming out of this style!""""",1
tekno_complete,,1,,1607,4,,,
tekno_complete,0,0,0,1608,4,0,good classroom teaching having students all try to participate,0
tekno_complete,0,2,0,1609,4,1,"The teacher asking the questions leaves the other students in the class clueless. The child that goes up to the board breaks it down so that the other children can understand. The child should be teaching the class in this instance instead of the teacher. The teacher in no way shows the class how to solve the problem or even where to being to start.""""",0
tekno_complete,0,0,1,1610,4,0,1/6 as dividing by 6,0
tekno_complete,,0,,1611,4,,,
tekno_complete,,0,,1612,4,,,
tekno_complete,2,1,2,1613,4,2,"I think that this particular problem would have been much more easily understood by the students if the teacher had stepped back a moment and had the students do some simpler related examples.  For example I would have had the students answer a simpler problem such as """"Suppose instead Mrs. Becker's class made 4 cupcakes for a school bake sale.  The bakery gave them two boxes to put the cupcakes into.  If the students want to create equal groups of cupcakes to sell how many cupcakes will be in each box?""""  I would guess that the students would find this problem quite easy to do.  Then I would change the number of boxes to four as a follow-up.  Next once you use the simpler problems to guide the students' thinking about how to divide up smaller numbers of cupcakes we could come back to the original number of 132 cupcakes.  I would still use a couple of guiding/simpler examples - this time by changing the number of boxes to divide the cupcakes into.  132 happens to be a very nice number that is evenly divisible by 2 3 and 4 as well as 6.  I would use the smaller number of boxes to eventually get the students to see how the problem might be done with 6 boxes.  (Note: My response here is the same as for the other clip with this lesson because I think the teacher could have followed this strategy in both situations - with the small group as well as the whole class.)""""",2
tekno_complete,0,0,2,1614,4,1,"I liked that the teacher asked the students to give the class a clue or a hint without giving the answer.  When one student said that 1/6 of 132 meant 132 divided by 6 she asked if this helped the class before just assuming that it did.    In the end though it felt like she just called up a student who knew the answer and showed it to the class but didn't really explain how she got it.  I felt at the end of the clip only the student who explained her answer really knew how she and gotten that answer and that the rest of the class was still confused.""""",0
tekno_complete,0,1,0,1615,4,1,This teacher did an excellent job of getting the students all to think and participate.  The small groups allow students to work with their neighbors and then she brings it for the whole class to discuss.  She had very good questioning techniques in that she didn't give the answer away and made the students approach the problem in a variety of ways.,0
tekno_complete,,0,,1616,4,,,
tekno_complete,2,1,2,1617,4,2,"The teacher uses a lot of questioning however she asks the same question over and over and the kids are just staring at her. On the worksheet the 6 boxes made sense and I think that really helps. If you had 6 boxes and 132 beans/colored tiles for each group I can see how they would discover the answer better since they didn't seem to know that division was the proper operation. After they did the activity I would say ok you just broke these cupcakes into groups if I break something up what operation and I performing?""""",2
tekno_complete,1,1,0,1618,4,1,This teacher asks for different ways to solve the math problem  which allows the students to think of different formulas to get the answer,0
tekno_complete,,1,,1619,4,,,
tekno_complete,0,1,1,1620,4,1,The teacher wants them to figure the answer in fractions rather than regular division and is trying to get them to understand the conversion and wants them to know that 1/6 of 132 means 132 divided by 1/6 or 6. The teacher is asking for class involvement to try to see how they are thinking and to let the classmates help each other,0
tekno_complete,,0,,1621,4,,,
tekno_complete,1,0,0,1622,4,1,"The class really did not seem to understand what was being asked nor did they want to respond to the large group.  The teacher was trying very hard to engage the students but her style lost them.  She needed a more visual example and better clearer - step by step instructions.""""",1
tekno_complete,1,None,0,1623,4,1,"Good discussion by the teacher Elizabeth understands mathematically but is struggling to put into words.""""",0
tekno_complete,0,None,0,1624,4,1,Helping the students when working in groups gives the students a jump start on finding the answers that they need to reach. It also brings the classroom all together to work on things as one big group.,0
tekno_complete,0,1,0,1625,4,0,The teacher was good at checking for student ability to describe their thinking process and help each other.  The students rose to the problem and described the division as fractions quite well.,0
tekno_complete,2,1,2,1626,4,1,"Educator allows for the students to think things through and figure out ways to find 1/6 of 132 and what does 1/6 mean.  A way to get students to think about fractions more in depth.  The educator gives plenty of think time and then allows students to demonstrate what they think.""""",0
tekno_complete,1,None,0,1627,4,1,"She let the students find the way on their own. The teacher probably could have put up a more prominent picture and fill in problem on the board but I think the kids finally got it.""""",0
tekno_complete,0,0,0,1628,4,0,I liked the way that the teacher had the students discuss the problem amongst themselves and had them give hints without giving away the answer. It was also good to have a student go up and demonstrate how she found the solution.,0
tekno_complete,1,0,1,1629,4,1,"I think another approach would have been to write a problem with 132 / 6 and explain to the students that if you wanted one tenth of 132 you would divide the original number by 10. If you wanted one fifth you would divide the original number by 5. Explain that they want the original number divided into x amount of parts and want only one of the parts as the answer.""""",2
tekno_complete,2,0,2,1630,4,2,"Although Elizabeth seems to understand how to get the answer and understands what one sixth is it seems that the question was also how to you figure out what one sixth of 32 was. I didn't feel like this question was answered for the students. It seemed that they understood that one sixth of the cupcakes would be just one of the boxes when the cupcakes were split up into those boxes but how is one sixth of 132 22? The first student who answered this question touched on this (he said that you divide 132 by 6) but it didn't seem that this was reinforced by the teacher. Having students get up and teach the class is great as long as the teacher then takes the information given and reiterates the important points to the students.""""",2
tekno_complete,1,0,1,1631,4,1,"The teacher invites the students to help each other with clues to the solving of the problem. A student gives an excellent response by saying 132 divided by 6. That did not help everyone. So she asked the students to describe to each other what 1/6 represents. After a minute of chat she asked a student to come up and show the class. She states that if you have 132 cupcakes 1/6 of the cupcakes is 22 cupcakes. Knowing this will allow the students to know how many cupcakes go into each box. I think the first student nailed it by knowing that if he just divided he could get the right answer.""""",0
tekno_complete,,None,,1632,4,,,
tekno_complete,0,1,0,1633,4,1,I do not think the teacher used enough strategies to steer her students in a different direction when the majority were not responding to the cupcake question.  Thank heavens for Elizabeth.  She saved the day!  I'm wondering what this teachers would have done if Elizabeth didn't come up with the correct response.,0
tekno_complete,0,2,1,1634,4,0,the teacher did not do a good job in guiding the student in explaining their thinking or explaining what she wanted in describing the problem in fraction rather than word problem.,0
tekno_complete,0,None,0,1635,4,0,I liked how she tried to get the class involved.  she did a good job. she could have used another way to solve the problem though. all in all she did a good job.,0
tekno_complete,0,None,0,1636,4,1,"Working in groups sometimes can be fun but it can also be distracting to students. A group discussion makes sure all the kids gets to work with the teacher""""",0
tekno_complete,0,0,2,1637,4,1,Another good explanation is 1/6 means one divide 132 cupcakes into 6 boxes and take 1 box out of the 6 boxes and count how many cupcakes are in that 1 box.,2
tekno_complete,1,2,2,1638,4,2,"I am generally one for group interaction because I feel that students need to work interactively when it comes to a tougher perceived subject like math. Being a former English teacher group learning is great for creative studies. But in math groups that are not structured to include children of a variety of skill groups tend to go the way these ones did. The children become confused and are in reality of no help to each other. I commend the teacher for recognizing this error and bringing the children back as a group to work out the problem. Word problems need students who can explain the words and others who can grasp the numbers. Together they make for a cognition that can not be beat! Also a bake sale is a good reality for students as these popular sales are familiar and understanding them math wise is a fun task. I commend this teacher for seeing her error and getting them back on track....Fractions as division are more or less the inversion of multiplication and it is good to bring this in a simple matter first and then you can incorporate the word problem at a higher level of understanding.""""",2
tekno_complete,,1,,1639,4,,,
tekno_complete,0,1,1,1640,4,1,In this clip I saw the importance of small group work.  The students were not forth coming when the teacher wanted them to participate in a class discussion.  However when they were asked to confer with their partners she was able to walk around to find a peer teacher.  The student used the necessary vocabulary like equal parts.  The teacher also did not allow students to give the answer she asked for other information that ultimately led to the answer.,0
tekno_complete,0,2,0,1641,4,1,She let the students discuss answers among themselves first.  This would help them to have more confidence to answer out loud to the class.,0
tekno_complete,0,0,0,1642,4,0,I like how the teacher asked the class to give clues or questions to help solve the problem. The teacher gave the class different approaches to solve the problem.  The teacher also asked a student to explain how she got the answer.  Great job!,0
tekno_complete,0,1,1,1643,4,1,"The teacher is facilitating how the entire class understands the problem.  She is asking for students to give clues or ask questions to help others to understand it for themselves rather than asking for the answer.  She also asks many questions to determine what it MEANS to be 1/6 of 132.  She is guiding them to understand WHY the answer is 22.""""",0
tekno_complete,0,None,1,1644,4,0,22,0
tekno_complete,0,0,0,1645,4,1,This teacher addresses the entire class rather than each individual. She leads the class to participate and offer their classmates explanations. I like how the entire class is engaged.,0
tekno_complete,0,None,0,1646,4,0,I thought the teacher effectively framed and explored the question in the first part of the clip; how effectively she used the student volunteer would require viewing the moments immediately following the clip's conclusion,0
tekno_complete,1,0,0,1647,4,1,"The teacher attempts to clarify student understanding through questions designed to stimulate student thinking.  She encourages students to offer """"clues"""" without giving the answer.  Although one student seemed to understand the problem others in the class still seemed confused.  Rather than clarify or explain further the teacher seemed to simply restate the problem several times.""""",0
tekno_complete,,0,,1648,4,,,
tekno_complete,1,0,1,1649,4,0,"Students learn through peer teaching.  When one student gets it the other students will listen.""""",0
tekno_complete,0,0,0,1650,4,1,I thought this was a little more difficult than it probably should have been.  It would have been nice to have manipulatives.  I think the teacher should have done the group discussion/strategizing before splitting off into partners.,1
tekno_complete,,None,,1651,4,,,
tekno_complete,0,1,1,1652,4,1,The teacher asks open ended questions for the class to respond.  The teacher allows the groups to come up with a meaning of one sixth of 132.  The students are allowed to form their own meaning of one sixth.  Students are encouraged to listen to others' ideas and think about if they agree or not.  Here meaning is developed as groups and individuals rather than the teacher telling them how to do a problem.,0
tekno_complete,,0,,1653,4,,,
tekno_complete,0,1,1,1654,4,1,"Without giving the answer the students had to give a clue as to how to solve the problem. It gives a chance for the students to be the teachers; to explain their thinking in a succinct way. The teacher was using a concrete example where their were a large number of items and the class had to divide the group of objects up into 6 equal parts. They physically had boxes to write the numbers in.   It would have been helpful to start with a smaller number and have the students draw and manipulate buttons or tiles into groups and give the answer to the question """"what is 1/6 of the total?""""""""",2
tekno_complete,1,1,0,1655,4,0,Teacher asked scaling questions for students to think about what was asked.  Students were able to think and arrive at a solution,0
tekno_complete,0,0,0,1656,4,1,"teacher does not answer one question posed to students before trying to rephrase it again. too much info for students no every day examples.""""",1
tekno_complete,0,0,0,1657,4,0,She has the children work in groups to solve the problem. She then asks a student to come up and demonstrate and explain how she arrived at the answer.,0
tekno_complete,0,0,0,1658,4,0,This is a good way to teach the students. It gets the whole classroom involved and gets them thinking.,0
tekno_complete,,0,,1659,4,,,
tekno_complete,0,0,1,1660,4,0,The teacher had a handy set of boxes available on the projector for the student (Elizabeth) to put 22 into each one.,0
tekno_complete,,0,,1661,4,,,
tekno_complete,1,1,0,1662,4,1,"The first student response """"divide by 6"""" is right on it just needs to be explained. Perhaps a clarifying question or directing group discussion around why dividing by 6. She tells the kids to discuss for a minute but breaks them out of groups as soon as she hears something she like less than half a minute later.""""",1
tekno_complete,0,0,0,1663,4,1,Wow. A tough question for these students. Seems to have jumped over easier problems.,0
tekno_complete,0,None,1,1664,4,1,Teacher asked a question involving understanding and gave time for responses.  She encourage students to come up with ways to give clues to help others come to understand but without just telling them the answers.  She was clearly facilitating their  learning and taking responsibility for thinking about the reason behind the idea of one-sixth.,0
tekno_complete,0,1,1,1665,4,1,The teacher is asking for students to explain their thinking without revealing the answer.  This is difficult so she gives the students the opportunity to share with their neighbors which is less of a learning risk than presenting to the whole class and gives the teacher an opportunity to check in with students.  The teacher finds a student who has drawn a physical model and asks that student to present to the class.  The teacher revisits the original question to push student thinking about division with fractions to the next level.,0
tekno_complete,0,0,0,1666,4,1,"the teacher asked leading questions.  She asked for an explanation and gave the children a chance to discuss the problem among themselves.  She walked around the room and asked a child to explain her thinking.  As an EC teacher I can tell that some of the students may still be confused.  I feel that the teacher should have come up with more visual clues for the class.  Where did the 22 come from?  The child really didn't explain this  For some students it needs to be more concrete""""",1
tekno_complete,0,0,2,1667,4,1,"Teacher is making it difficult by making statement """"1/6 part of 132"""".put it in simple form.  make statement like distribute 132 cakes in 6 parts. so divide 132 in 6 parts.""""",1
tekno_complete,0,1,0,1668,4,1,"She should speak English properly...""""Somebody that..."""" ?...somebody is a person she should say somebody who. After she fixes that it would be fine.""""",1
tekno_complete,1,1,1,1669,4,1,"I think Elizabeth knows how to get the 22 but her explanation seemed to involve subtraction so I cam away wondering just how good her understanding is.  I don't like calling one hundred thirty-two one thirty-two.""""",1
tekno_complete,2,None,2,1670,4,2,"Despite her saying that she used division I don't know that Elizabeth used division to solve the problem.  She could have tried different numbers that in groups of six added to 132 before finding the 22.  The graphic organizer with the squares representing the boxes does not necessarily lead to students deriving division as the operation to use.  We need to value students' various approaches to solving problems instead of wanting them to use a specific operation.""""",0
tekno_complete,1,0,2,1671,4,0,"Through questioning small group and class discussion plus soliciting student volunteer s to give """"clues"""" the teacher led to class to see that dividing 132 by 6 was the same as finding 1/6 of 132 (multiplying by reciprocal to divide by a fraction).""""",0
tekno_complete,0,0,0,1672,4,0,the question provided good stimulus,0
tekno_complete,0,1,0,1673,4,0,I like the group participation of this one & having one of the students come up & explain.,0
tekno_complete,0,1,2,1674,4,0,"The teacher first asks the students what 1/6 of 132 really means. Then she asks those students who understand to give a clue to the other students without giving the answer away. One of the students then responds 132 divided by 6. Then another student volunteer comes up and explains that there must be 22 in each of the 6 boxes. That way when you take away 5 boxes you are left with 1 box which contains 22 cupcakes and is 1/6 of 132.""""",0
tekno_complete,0,0,0,1675,4,0,amazing work,0
tekno_complete,0,0,0,1676,4,1,She was asking students to give questions or clues to the class to help.  This gives all students a chance to think rather than just telling them the answers.,0
tekno_complete,1,None,0,1677,4,0,The class appeared widely distributed in terms of understanding. It was a good call to have a student show the example.,0
tekno_complete,,1,,1678,4,,,
tekno_complete,0,0,0,1679,4,1,Teacher could have selected an easier number to use as a base. students seemed to be impressed by their's skills.,1
tekno_complete,0,0,0,1680,4,0,Mrs. Becker again facilitates the students own effort to work through the problem.  She then watches and asks a student who is making good progress to explain it to the class.,0
tekno_complete,0,0,2,1681,4,1,"I love the ending of """"...how many agree with what Elizabeth said.""""  It doesn't quite affirm that Elizabeth is correct but it doesn't contradict it.  Just by eliciting Elizabeth's help to come to the overhead to explain there is affirmation of a good answer.  I love the way the teacher wants the students to help without giving away an answer.    I think Elizabeth did an excellent job of explaining that 22 is one-sixth of 132 by putting the 22 in each box.  It would have helped if she (or the teacher) followed it up by multiplying 22 by 6 to show that it equals 132.""""",2
tekno_complete,0,2,0,1682,4,1,"The teacher provided each student with enough opportunity to make sense of the mathematical concept by having students hold their answers and not say it aloud but rather phrase their answers as a clue or a question to help their classmates.  In that sense they were co-constructing the concept as a class.  The teacher than finally circulated the classroom as students were given a minute to discuss their solutions assessed the student's understanding before quickly asking a student to come to the board to provide the clue she had heard her tell a group member.""""",0
tekno_complete,0,0,0,1683,4,1,"The teacher lets the students talk with their classmates to feel more comfortable.  She doesn't put them """"on the spot"""" or embarrass them.  She addresses the issue of the student who always wants to answer.""""",0
tekno_complete,1,None,1,1684,4,2,"I think the teacher should do more examples especially none of her student got it.  May be by doing a smaller scale or easier questions such as 100 cupcakes put into 10 boxes.  after that challenge the student for 132 cupcakes for 6 boxes.""""",2
tekno_complete,0,0,0,1685,4,0,Students work collaboratively.  Teacher does not do much teaching.,0
tekno_complete,0,0,0,1686,4,0,love the idea of the class working as teams and the teacher giving opportunity to students,0
tekno_complete,0,1,1,1687,4,0,"The teacher is using questions to interact with the mathematical content. She is including students to help but not tell.   She is trying to get understanding of problem. She uses the students to show the meaning of the problem. The student divides the 132 cupcakes into 6 equal groups of 22 and shows that 22 is one-sixth of 132.""""",0
tekno_complete,0,0,1,1688,4,1,"The teacher has provided a problem that allows students to explore the concept of fractions as division meaningfully.  She asks questions meant to elicit further thinking about the situation provided after some students do not have a response.  She gives them time to talk the mathematics when they talk to a partner about what they think 1/6 means.  Elizabeth comes to the overhead projector and correctly shows 22 cupcakes in each of 6 boxes.  In this class the teacher apparently gives hints about problems rather than answers or further reiterations of explanations.  She asks students to try to do the same for other students--thus giving them opportunities to think more deeply about problems along with opportunities to talk about their own thinking on the mathematics.""""",0
tekno_complete,0,0,0,1689,4,1,"The content is presented in a problem solving activity.  Students are giving opportunity to discuss potential answers within groups.  Although the teacher say """"I'll give you a minute"""" and only ended up giving 17 seconds.  One student used a design to help her with the answer.""""",1
tekno_complete,1,0,1,1690,4,2,"The teacher leads the discussion by asking students if they could ask a question or give a clue to help find 1/6 of 132. Augustine provides an algorithm suggesting they use 132 divided by 6 to find the answer. The teacher asks if that helps and gets a """"no"""" response. So she changes the question """"If I asked what is 1/6 of 132 what am I really asking?"""" Teacher give students one minute to talk at tables about what this might mean but only allows 15 seconds. She then selects a student to show the answer and explain in her own words how 1/6 of 132 is 22. Elizabeth says """"If you have 132 cupcakes and you divide it into six spots equally then there are 22 in each.""""  The idea of equal parts of 132 is presented but not fully developed and the viewer is left wondering how many students really understood how Elizabeth found 22. Much more discussion is necessary to uncover what students in the class really understand. So far we have two children who have a solution but no evidence of the thinking behind the procedure used to find the solution. jcaudle""""",1
tekno_complete,0,0,0,1691,4,1,"I think that the teacher was correct to pull the students back together as a class.  Letting the students  try and help one another in """"kid talk"""" sometimes digresses when there is disagreement or misunderstandings.  She did an excellent job of asking for hints without solutions.""""",0
tekno_complete,1,2,0,1692,4,0,The teacher expressed that she wanted each of her students to understand the problem without anyone telling them - but by giving them the clues that they need.  The teacher is trying to get the students to describe their understanding of the problem.  The teacher has the students talk about her question in their groups before answering to the whole class.  A student came up to the front of the classroom and wrote 22 in six different boxes and used the context of the problem to talk about splitting up 132 cupcakes equally in six different parts of 22 and then just keeping one of those parts.,0
tekno_complete,1,2,1,1693,4,1,"I found this lesson confusing.  The original problem as shown can easily be solved without fractions.  I wouldn't use this word problem to teach fractions.         I think the teacher would have made her point better if she had written the fraction one-sixth and multiplied it by 132.          Augustine gave a good response but the teacher didn't follow up on it at all.  I thought Elizabeth's answer did not show much understanding of fractions.  Division yes but fractions no.       I liked the way the teacher asked students to give a clue without giving an answer although they all seemed pretty lost.""""",2
tekno_complete,0,None,0,1694,4,1,"The teacher put the question in the students hands.  They had an all group discussion she let the kids talk among themselves about it and then had one student present to the board.  She never gave away the answer and just kept asking the students to think about the problem.  She also checked to make sure all students understood.  She wasn't willing to move on until she taught to the slower learners.  She also praised a student for her patience because that student already knew the answer.""""",0
tekno_complete,,1,,1695,4,,,
tekno_complete,1,1,1,1696,4,1,"132 / 6 = 22 per box.  1/6 of 132 sounds very demanding to the students at first.   The projector is a nice visual for the question.   I am surprised that Augustine's answer does not help more people.  She presents the question well and allows dialogue between the tables and then walks around to make sure they are starting to become engaged in the answer.  By bringing a student forward to the board she is allowing them to exhibit their knowledge to peers.""""",0
tekno_complete,2,0,2,1697,4,2,"Hmmm ... the clip intro says that students are looking at fractions as division; the problem asks for division (equal groups of cupcakes in 6 boxes) but the teacher is using the term 1/6 in the video. The early student suggestion of finding 132 divided by 6 doesn't seem to help students see what 1/6 is. The teacher asks groups to talk together then finds one student who is explaining her solution to the group. Elizabeth showed how she put 22 cupcakes into each box and tried to explain that this is 1/6. I'm not sure there is much interaction with the content and it's not clear to me that this activity is really dealing with 1/6 as division. Having the 6 boxes forces students to see that you want 6 equal groups and connecting one of those boxes to 1/6 should help but that leap to division is difficult. I think part of the problem here might be the context and I'm obviously only seeing one small portion of the entire thing so it's hard to say.  I wonder if the teacher might have jumped too soon to a whole class discussion. Kids seemed vague and that may have been because they didn't have enough time to wrestle with the problem as a group. Just because students are struggling doesn't mean they may not come to a meaningful understanding given time and an opportunity to discuss it in their groups. In addition it didn't look like the teacher was looking for more than one way to show this - I wonder if other groups were looking at it differently?""""",0
tekno_complete,2,0,2,1698,4,1,"I like how the teacher is asking the students to give a question or a clue but not the answer.  This gives meaning to the kids from the kids. It is good how she keeps questioning them about the problem rather than showing them how to answer it.  She finds a student who has the answer and volunteers her to give the clue interesting.  It's great to get the kids involved because sometimes they are not going to volunteer.  Kids can often give more meaning to a concept to other kids because they have their own 'kid way' to explain it.""""",0
tekno_complete,0,1,1,1699,4,0,22 cupcake in each box. You would divide 132 by 6,0
tekno_complete,0,0,2,1700,4,2,"In this clip I do not think the teacher got the answer she was looking for. One student pointed out that 22 is one-sixth of 132 put she keep asking what one sixth was. I got the impression that she was trying to get to the definition of a fraction like """"one-sixth is a when you divide 132 into 6 equal groups"""". The box idea was good splitting the 132 evenly but the concept never really was explained in the class discussion it was just shown.""""",0
tekno_complete,0,1,0,1701,4,1,"I like how the students were teaching each other without giving the answer.  The explanation was important.  The students were teaching each other and the teacher was not directly teaching.""""",0
tekno_complete,1,1,1,1702,4,1,"I would have used just fractions to explain this problem. the numbers are high enough to confuse students if you try to use example. this way I could have shown that fractions let us easily deal with higher numbers""""",1
